PerformanceID;EmployeeID;EnvironmentSatisfaction;JobSatisfaction;RelationshipSatisfaction;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;WorkLifeBalance;SelfRating;ManagerRating;ReviewDateNew
PR4311;9085-1FE8;4;5;5;1;0;3;5;4;2020-09-27
PR4312;F890-975A;4;4;2;1;2;2;3;2;2020-09-27
PR4313;B990-35DA;3;2;3;1;0;2;3;2;2020-09-28
PR4314;E62F-4FF7;3;5;5;2;2;3;4;3;2020-09-28
PR4315;5C7B-86C0;3;5;2;3;0;4;4;4;2020-09-29
PR4316;130F-32AB;3;2;4;1;1;5;5;4;2020-09-30
PR4317;B34E-95FF;5;5;2;1;1;3;4;4;2020-09-30
PR4318;87D2-8B67;5;5;4;1;1;5;5;5;2020-09-30
PR4319;2C7D-F9F1;5;4;3;2;3;4;5;4;2020-09-30
PR432;DF94-FD29;4;5;2;1;2;3;5;5;2014-12-18
PR4320;B102-5713;3;2;3;3;1;3;3;3;2020-09-30
PR4321;277A-A6FA;4;4;4;2;1;2;3;3;2020-10-02
PR4322;825E-0B3A;4;4;4;3;2;4;4;4;2020-10-03
PR4323;6C86-3DC0;5;4;3;1;1;5;3;2;2020-10-03
PR4324;D4D7-3C3F;3;4;5;1;0;5;5;5;2020-10-03
PR4325;3DB7-2942;4;4;2;1;2;3;4;4;2020-10-03
PR4326;7D95-B5B1;5;5;4;2;0;3;4;4;2020-10-06
PR4327;022A-0219;4;3;5;3;1;4;5;4;2020-10-07
PR4328;817D-28CE;3;3;5;3;0;2;3;2;2020-10-08
PR4329;EC6A-DD76;3;3;5;3;1;3;5;5;2020-10-08
PR433;AF5D-A8C8;3;2;3;3;1;4;4;4;2014-12-20
PR4330;8365-EB74;4;2;5;2;3;3;3;2;2020-10-08
PR4331;F401-1B75;4;3;5;2;0;2;4;3;2020-10-08
PR4332;45BA-6683;3;2;2;3;0;5;3;2;2020-10-08
PR4333;7589-66E3;5;4;4;1;2;5;4;4;2020-10-09
PR4334;278C-D482;3;2;4;2;1;5;4;3;2020-10-13
PR4335;63D2-F412;3;2;2;1;2;4;4;3;2020-10-13
PR4336;15D4-53C2;3;4;5;3;0;2;3;2;2020-10-14
PR4337;2250-86C5;5;5;5;1;2;4;5;4;2020-10-14
PR4338;5C48-9106;5;2;3;1;1;2;4;4;2020-10-14
PR4339;8DA7-0090;3;4;4;3;1;2;3;2;2020-10-14
PR434;E681-7B57;3;4;3;2;2;2;3;2;2014-12-25
PR4340;30CB-BCD0;5;3;2;2;1;3;3;2;2020-10-15
PR4341;45FF-ACE6;4;3;5;1;3;2;4;4;2020-10-16
PR4342;AA19-95BD;5;3;2;1;1;2;3;2;2020-10-16
PR4343;FEEC-A663;5;5;4;2;0;3;4;4;2020-10-16
PR4344;05DA-5423;3;4;3;3;0;4;3;2;2020-10-16
PR4345;75CF-67E0;3;2;3;3;1;4;3;3;2020-10-16
PR4346;7269-88EC;3;2;4;3;0;2;3;2;2020-10-17
PR4347;BBB4-89C7;5;3;2;2;2;5;5;5;2020-10-17
PR4348;465A-91D1;3;5;3;1;1;2;5;5;2020-10-18
PR4349;6F3E-2A75;5;5;3;2;3;5;3;2;2020-10-19
PR435;6C42-A719;5;4;5;2;1;3;5;5;2014-12-26
PR4350;CD0F-DE05;3;2;5;1;2;5;4;4;2020-10-19
PR4351;0B72-0EE6;3;3;3;3;2;5;3;3;2020-10-19
PR4352;1C6F-87AA;5;2;4;3;0;5;5;4;2020-10-19
PR4353;C292-EC0C;4;3;4;2;1;4;4;4;2020-10-19
PR4354;851C-E7E2;5;4;3;1;0;3;3;2;2020-10-20
PR4355;FC24-43F6;4;3;2;2;0;5;5;5;2020-10-20
PR4356;21CB-EF3E;3;5;3;3;0;3;3;2;2020-10-21
PR4357;31FB-D496;4;4;3;2;1;3;4;3;2020-10-21
PR4358;4467-6B8F;4;4;4;3;1;2;4;3;2020-10-21
PR4359;A6AA-56AE;3;3;2;2;1;3;3;3;2020-10-22
PR436;4CA1-F139;5;5;4;2;1;5;3;2;2014-12-27
PR4360;A76C-AEB3;3;5;3;2;2;3;5;4;2020-10-23
PR4361;DAE0-B44F;3;2;2;1;2;3;4;3;2020-10-23
PR4362;2E9A-BD2E;3;2;5;2;0;5;3;3;2020-10-24
PR4363;7378-5351;4;4;3;3;0;3;4;3;2020-10-24
PR4364;CEE0-94C3;3;4;2;3;0;3;4;3;2020-10-24
PR4365;EFB8-ED99;4;4;5;3;1;4;5;5;2020-10-24
PR4366;9C7D-E1B1;5;3;5;3;1;5;4;4;2020-10-25
PR4367;D199-1896;3;5;4;3;2;5;5;4;2020-10-25
PR4368;7F91-C628;5;2;4;2;3;5;4;3;2020-10-25
PR4369;B341-8D6A;3;5;4;2;3;5;5;5;2020-10-25
PR437;40BE-EEAF;4;4;2;2;0;3;3;3;2015-01-01
PR4370;B375-26A9;5;3;3;3;1;3;5;5;2020-10-25
PR4371;2698-A448;5;5;4;1;1;2;3;2;2020-10-26
PR4372;D18F-8C48;5;4;4;2;1;2;5;5;2020-10-26
PR4373;8C57-8F84;5;4;4;2;2;4;3;3;2020-10-27
PR4374;425F-4D2D;4;3;5;2;2;5;3;2;2020-10-27
PR4375;9E22-6287;3;2;4;2;0;4;4;4;2020-10-28
PR4376;8F7F-015D;4;2;2;3;2;5;4;3;2020-10-28
PR4377;65C9-0885;5;2;4;3;1;5;4;3;2020-10-28
PR4378;3012-1A41;3;2;5;1;0;3;5;4;2020-10-29
PR4379;6280-B47F;4;4;3;3;1;2;3;3;2020-10-30
PR438;79F3-8AA5;3;2;2;1;2;4;5;4;2015-01-01
PR4380;0868-097F;4;4;2;1;3;4;4;3;2020-10-30
PR4381;7B9D-8612;4;4;3;1;0;4;4;4;2020-10-30
PR4382;D457-AB87;5;3;2;2;0;3;4;3;2020-10-30
PR4383;B1BC-0011;3;5;3;1;3;5;4;3;2020-10-30
PR4384;C1C6-F683;5;3;4;3;1;3;4;3;2020-10-31
PR4385;D712-9E1C;5;2;3;3;1;2;4;4;2020-10-31
PR4386;EBBD-37D4;5;4;2;2;2;2;4;4;2020-11-01
PR4387;0240-4D29;3;5;5;2;1;4;5;4;2020-11-01
PR4388;7FA1-BC64;5;5;3;1;0;3;3;2;2020-11-02
PR4389;D245-5D80;3;2;2;1;1;4;4;3;2020-11-02
PR439;79F7-78EC;4;3;4;3;1;2;4;3;2015-01-02
PR4390;DD78-E811;5;5;3;3;0;4;4;4;2020-11-03
PR4391;EC6E-7F42;4;3;2;3;1;5;4;4;2020-11-04
PR4392;2407-5A4E;4;3;2;1;0;3;3;3;2020-11-04
PR4393;1363-6BF9;4;2;2;1;0;2;4;4;2020-11-05
PR4394;1C24-233B;5;5;3;2;3;5;4;3;2020-11-05
PR4395;67ED-A630;4;4;5;2;1;3;5;4;2020-11-05
PR4396;CC7A-EE97;3;3;4;1;1;5;5;4;2020-11-05
PR4397;41A7-9C19;5;2;2;1;3;5;3;2;2020-11-05
PR4398;FD95-9EEB;4;2;4;2;1;4;3;3;2020-11-06
PR4399;4C62-5BE8;4;4;2;3;2;5;5;5;2020-11-06
PR44;5476-CA0D;5;3;5;3;2;3;5;5;2013-02-06
PR440;B61E-0F26;5;3;3;3;0;4;5;4;2015-01-03
PR4400;B679-F7C9;5;4;4;2;2;3;4;4;2020-11-06
PR4401;AFDF-3DA8;3;2;5;1;1;2;4;3;2020-11-07
PR4402;3642-EEAE;5;3;5;1;2;5;5;4;2020-11-07
PR4403;BAB4-3AC8;3;4;4;2;2;4;4;3;2020-11-07
PR4404;AD1C-2AC5;5;3;5;2;0;2;4;4;2020-11-07
PR4405;BFF3-AADC;3;2;5;3;1;4;5;5;2020-11-08
PR4406;AB4A-E71A;4;1;1;3;0;1;3;2;2020-11-08
PR4407;D871-1F74;3;4;2;3;0;4;3;3;2020-11-08
PR4408;8DB6-5FC6;4;4;4;3;2;3;5;4;2020-11-08
PR4409;4FC2-A40D;2;4;4;3;0;2;5;5;2020-11-09
PR441;F5E3-48BB;5;3;4;3;0;3;4;3;2015-01-03
PR4410;3E4A-F28F;4;4;4;3;2;3;4;4;2020-11-10
PR4411;F578-F0C8;4;4;2;1;1;4;4;3;2020-11-10
PR4412;2A04-49D1;4;2;5;1;0;3;4;4;2020-11-10
PR4413;F9E1-87E9;5;5;4;1;1;4;4;4;2020-11-11
PR4414;EA3A-E005;5;2;5;3;2;5;5;4;2020-11-11
PR4415;A696-1216;3;5;2;1;0;3;4;4;2020-11-12
PR4416;9728-1A5B;3;2;2;2;2;4;5;4;2020-11-13
PR4417;4565-62DE;3;3;4;1;1;5;4;4;2020-11-14
PR4418;1D32-9620;3;3;4;1;1;5;3;2;2020-11-14
PR4419;FB6A-3F11;5;4;3;2;0;4;3;3;2020-11-14
PR442;C2DD-9D37;4;2;3;2;0;3;4;4;2015-01-03
PR4420;C395-8C36;4;4;4;3;1;5;5;4;2020-11-16
PR4421;B063-A2B5;3;3;4;1;0;4;4;3;2020-11-16
PR4422;FB5B-C127;4;3;2;2;1;5;4;4;2020-11-16
PR4423;C25C-C434;4;4;3;2;2;2;3;2;2020-11-17
PR4424;4DA0-81D7;4;5;3;2;2;3;4;3;2020-11-17
PR4425;7DD6-128C;5;4;2;3;1;3;4;4;2020-11-17
PR4426;0145-DBFC;3;5;2;3;1;2;5;4;2020-11-18
PR4427;8292-6635;4;5;3;3;1;2;4;3;2020-11-18
PR4428;8328-A764;4;2;3;1;1;4;4;3;2020-11-18
PR4429;085C-7FC2;5;3;5;2;0;5;4;3;2020-11-19
PR443;0678-748A;5;3;3;3;0;5;3;2;2015-01-04
PR4430;8078-6154;4;5;2;2;0;4;5;4;2020-11-19
PR4431;CC88-AE14;3;2;2;2;0;3;4;3;2020-11-19
PR4432;7FFD-C810;3;4;5;2;1;2;5;4;2020-11-20
PR4433;9360-3A68;5;5;2;2;3;5;5;4;2020-11-20
PR4434;3D9E-FB05;3;4;4;1;0;4;5;4;2020-11-20
PR4435;C219-6C2E;4;5;4;1;3;5;5;4;2020-11-21
PR4436;757F-78FE;5;3;3;1;3;4;3;3;2020-11-21
PR4437;1749-81A2;3;3;3;1;0;3;4;4;2020-11-22
PR4438;C22D-CE5F;3;3;5;3;3;3;5;5;2020-11-23
PR4439;E523-D168;4;4;4;3;2;2;4;3;2020-11-23
PR444;541F-3E19;5;3;4;3;1;5;4;4;2015-01-04
PR4440;5B11-3DB3;3;2;5;3;0;4;4;3;2020-11-24
PR4441;6A2B-42DB;3;3;4;1;0;4;3;3;2020-11-24
PR4442;F838-C681;5;3;5;2;1;2;4;4;2020-11-24
PR4443;6413-42F1;4;3;4;1;2;3;4;4;2020-11-24
PR4444;3994-472A;5;4;4;1;3;3;4;4;2020-11-25
PR4445;12B5-11CC;5;3;2;1;3;2;4;4;2020-11-26
PR4446;4969-9A35;5;5;5;2;0;3;3;3;2020-11-27
PR4447;2BEA-43B2;5;3;2;1;3;5;3;3;2020-11-27
PR4448;6A67-EC2C;2;3;4;2;0;4;3;3;2020-11-27
PR4449;C54B-DBC5;4;1;3;2;3;1;4;4;2020-11-28
PR445;F93E-BDEF;3;2;4;2;0;2;4;3;2015-01-04
PR4450;B312-7192;4;3;1;1;2;4;3;2;2020-11-28
PR4451;296A-A685;4;3;2;1;1;3;5;4;2020-11-29
PR4452;9FE1-0345;1;1;4;3;0;2;5;5;2020-11-30
PR4453;F265-79B0;3;2;3;1;2;3;5;5;2020-11-30
PR4454;4886-62DF;4;3;3;1;1;4;3;2;2020-12-01
PR4455;6987-6124;5;2;3;1;0;2;3;2;2020-12-01
PR4456;BD70-7DAE;5;4;5;1;0;4;3;3;2020-12-02
PR4457;DDAC-D5FD;3;4;2;2;0;4;3;3;2020-12-02
PR4458;ACB2-6640;4;3;4;2;1;3;3;2;2020-12-02
PR4459;3D71-8DC2;4;5;2;1;1;5;4;3;2020-12-04
PR446;C0A1-EB7D;5;4;2;2;1;3;3;2;2015-01-05
PR4460;A923-9EF6;5;5;5;2;1;2;4;3;2020-12-04
PR4461;DFA9-990E;5;3;3;1;0;4;3;3;2020-12-04
PR4462;D39D-4015;3;4;2;2;1;2;4;4;2020-12-04
PR4463;4A39-E8E6;3;5;3;1;0;3;3;3;2020-12-04
PR4464;1A82-AF2C;3;3;4;3;1;2;5;5;2020-12-04
PR4465;C6EC-FEB5;5;3;2;3;1;5;3;2;2020-12-06
PR4466;1B4A-5D80;5;4;3;1;1;2;5;4;2020-12-06
PR4467;598D-E3B4;5;3;2;1;1;4;4;4;2020-12-07
PR4468;B98B-4689;3;4;5;1;0;2;4;3;2020-12-07
PR4469;DBF0-2EA3;4;4;5;1;0;5;5;5;2020-12-07
PR447;2B5B-7A52;3;5;5;3;3;5;3;3;2015-01-06
PR4470;63BF-A86A;4;4;4;3;0;2;3;2;2020-12-08
PR4471;58C8-63FA;4;5;2;2;2;2;5;4;2020-12-08
PR4472;CF8D-7379;4;5;2;2;1;2;3;3;2020-12-10
PR4473;939F-2461;3;2;4;3;1;2;3;3;2020-12-10
PR4474;533B-938D;3;3;4;3;3;5;4;4;2020-12-11
PR4475;BEE2-8052;5;2;2;2;1;2;5;4;2020-12-11
PR4476;E6D9-ADEE;3;3;2;1;0;2;3;3;2020-12-12
PR4477;E5C1-B122;4;4;3;3;1;4;4;4;2020-12-12
PR4478;08FC-817E;5;2;4;2;1;5;3;2;2020-12-14
PR4479;E55E-9436;5;5;5;1;1;3;5;4;2020-12-15
PR448;D5DA-363A;5;4;4;3;0;5;3;3;2015-01-07
PR4480;9CC0-FF43;4;5;2;3;2;4;3;3;2020-12-15
PR4481;3A36-DA50;5;5;3;3;2;2;4;4;2020-12-15
PR4482;CAD7-01BE;4;4;5;3;0;5;4;3;2020-12-15
PR4483;DF94-FD29;5;2;5;3;1;2;5;5;2020-12-16
PR4484;9C71-34AE;5;4;3;3;1;3;4;4;2020-12-17
PR4485;8E5B-CBBF;5;2;5;2;0;5;4;4;2020-12-17
PR4486;C0B9-E4C1;5;5;5;1;0;4;3;3;2020-12-17
PR4487;AF5D-A8C8;4;5;5;3;1;2;5;5;2020-12-18
PR4488;DCFE-F601;4;2;5;1;1;4;4;3;2020-12-18
PR4489;776A-CDBC;4;5;3;1;0;4;3;3;2020-12-18
PR449;9E7A-1F70;3;2;2;3;1;3;5;5;2015-01-08
PR4490;0CED-EE28;4;5;3;1;0;5;3;2;2020-12-19
PR4491;5C61-8F3A;4;5;5;1;1;2;3;2;2020-12-19
PR4492;13E5-8466;3;3;3;3;2;3;4;3;2020-12-19
PR4493;10CE-8403;5;5;4;2;1;2;5;4;2020-12-20
PR4494;A2FB-2D5D;3;5;3;3;1;3;4;4;2020-12-21
PR4495;F93D-CB5A;5;2;2;3;0;4;5;5;2020-12-21
PR4496;0697-ADC3;5;4;5;1;1;2;3;3;2020-12-21
PR4497;A896-CDE2;5;3;3;2;1;2;4;4;2020-12-21
PR4498;5E53-1897;5;5;4;3;0;4;4;4;2020-12-22
PR4499;E681-7B57;5;2;3;2;1;3;5;5;2020-12-23
PR45;0D1B-DEC2;4;5;3;1;3;3;5;4;2013-02-11
PR450;05ED-92F1;5;4;3;3;3;2;5;4;2015-01-10
PR4500;637B-DBAD;5;3;4;1;0;3;4;3;2020-12-23
PR4501;D836-B375;5;5;5;2;0;5;3;3;2020-12-23
PR4502;63E9-F74A;3;5;4;1;1;5;5;4;2020-12-23
PR4503;B492-D447;4;5;4;3;0;5;3;2;2020-12-23
PR4504;1BAE-4DA1;4;2;2;3;0;4;5;4;2020-12-23
PR4505;61CC-2C1D;3;4;3;1;2;2;4;4;2020-12-23
PR4506;A859-9A84;3;4;3;1;3;4;4;3;2020-12-23
PR4507;6C42-A719;4;3;5;3;0;2;3;2;2020-12-24
PR4508;A9EB-9E41;4;3;3;2;0;2;4;4;2020-12-24
PR4509;ADA1-966E;4;3;5;1;0;5;3;3;2020-12-24
PR451;F72D-261D;5;4;2;1;1;2;5;4;2015-01-10
PR4510;4CA1-F139;3;5;5;3;1;4;3;3;2020-12-25
PR4511;DCA7-D382;3;3;3;3;1;5;5;5;2020-12-26
PR4512;1609-65E1;3;2;5;3;1;5;4;4;2020-12-27
PR4513;4D7E-BDA4;4;5;2;1;2;5;4;4;2020-12-27
PR4514;2857-A950;3;4;4;1;1;5;5;4;2020-12-27
PR4515;03EF-5904;3;5;4;1;0;3;4;3;2020-12-28
PR4516;74F2-5C55;3;3;2;2;2;5;5;5;2020-12-29
PR4517;ACA9-5DC2;4;5;5;3;0;2;5;5;2020-12-29
PR4518;211E-BC82;4;2;4;1;0;2;3;3;2020-12-29
PR4519;E47D-E3C5;3;5;2;2;0;2;4;3;2020-12-29
PR452;774E-685D;3;3;2;1;1;3;3;3;2015-01-11
PR4520;097B-A688;4;2;4;2;1;4;4;4;2020-12-29
PR4521;1A2D-52EC;3;4;3;1;3;4;4;4;2020-12-29
PR4522;6CC9-81FC;3;2;2;3;1;3;5;5;2020-12-29
PR4523;40BE-EEAF;5;5;5;3;1;3;4;4;2020-12-30
PR4524;79F3-8AA5;5;3;2;1;0;5;4;4;2020-12-30
PR4525;79F7-78EC;3;3;3;3;1;5;5;4;2020-12-31
PR4526;41EC-F2AA;5;3;5;1;0;2;5;5;2020-12-31
PR4527;8462-E88A;5;4;2;3;2;4;5;4;2020-12-31
PR4528;B57F-B5CE;3;2;2;3;2;4;3;3;2020-12-31
PR4529;24FA-A637;3;5;3;2;2;2;3;2;2020-12-31
PR453;9937-CDF7;4;4;5;2;0;2;4;3;2015-01-11
PR4530;B61E-0F26;5;5;4;2;3;5;4;4;2021-01-01
PR4531;F5E3-48BB;3;4;4;1;3;2;3;3;2021-01-01
PR4532;C2DD-9D37;4;5;4;2;2;5;5;5;2021-01-01
PR4533;DF71-97FB;3;4;5;3;1;4;3;3;2021-01-01
PR4534;2637-BDCD;5;2;5;2;0;5;4;4;2021-01-01
PR4535;0678-748A;5;5;5;3;3;2;4;3;2021-01-02
PR4536;541F-3E19;4;3;4;1;0;3;4;3;2021-01-02
PR4537;89A6-7EF1;3;5;5;2;0;5;3;2;2021-01-02
PR4538;4C66-6E16;5;2;2;3;0;5;4;4;2021-01-02
PR4539;5609-8585;4;3;2;3;0;4;4;3;2021-01-02
PR454;CD59-7F94;4;5;5;3;1;5;3;2;2015-01-11
PR4540;0C6D-2825;4;4;5;2;2;2;5;4;2021-01-02
PR4541;C0A1-EB7D;4;2;3;3;1;2;5;4;2021-01-03
PR4542;1359-BEE3;5;5;5;2;2;2;4;3;2021-01-04
PR4543;D5DA-363A;5;3;4;1;1;3;3;3;2021-01-05
PR4544;66D5-3142;3;3;3;1;1;3;4;4;2021-01-05
PR4545;9E7A-1F70;4;2;5;3;2;4;5;5;2021-01-06
PR4546;58F5-C8FC;4;5;4;1;1;2;3;3;2021-01-06
PR4547;3C78-06E7;4;5;3;3;3;3;5;5;2021-01-06
PR4548;4C72-E72F;3;5;5;1;0;2;3;2;2021-01-06
PR4549;C251-2A18;5;2;3;2;0;5;3;2;2021-01-07
PR455;8CC3-0C6A;4;3;2;2;0;2;5;5;2015-01-11
PR4550;79E4-6632;3;3;3;1;2;3;3;2;2021-01-07
PR4551;4304-4B4E;4;3;3;1;0;4;5;5;2021-01-07
PR4552;05ED-92F1;3;1;1;2;2;4;5;4;2021-01-08
PR4553;F72D-261D;4;2;1;2;1;2;3;3;2021-01-08
PR4554;38EB-ADBD;4;2;1;2;0;2;5;4;2021-01-08
PR4555;D106-E487;1;2;1;1;1;3;5;5;2021-01-08
PR4556;7805-8A7C;3;5;5;2;0;3;3;2;2021-01-08
PR4557;FAB0-2FF2;5;5;5;1;1;3;5;4;2021-01-08
PR4558;8EF9-CECD;3;5;4;1;0;5;3;2;2021-01-08
PR4559;774E-685D;3;4;5;2;1;4;5;4;2021-01-09
PR456;7839-CA12;5;5;2;1;0;2;5;5;2015-01-12
PR4560;9937-CDF7;3;5;3;3;0;2;3;2;2021-01-09
PR4561;7839-CA12;3;5;4;3;1;3;3;3;2021-01-10
PR4562;EB66-D679;5;3;2;2;0;4;5;4;2021-01-10
PR4563;9591-C955;4;4;5;2;0;5;4;4;2021-01-10
PR4564;F58A-302D;4;5;5;2;2;4;3;3;2021-01-11
PR4565;12F7-BCBB;4;3;4;3;0;2;3;2;2021-01-12
PR4566;D045-B6CA;3;3;4;2;1;3;5;4;2021-01-12
PR4567;B340-5AD2;5;2;4;3;0;2;3;3;2021-01-12
PR4568;CDAC-40FE;3;1;1;2;1;3;4;4;2021-01-12
PR4569;FF14-A43E;1;3;2;2;1;2;3;3;2021-01-13
PR457;EB66-D679;4;4;4;1;1;2;4;4;2015-01-12
PR4570;3992-22AD;2;1;2;1;0;2;4;4;2021-01-13
PR4571;BD94-98E0;2;3;1;1;2;2;5;5;2021-01-13
PR4572;02DA-7A72;2;1;3;1;0;4;4;4;2021-01-14
PR4573;28EA-A010;3;1;3;2;1;3;4;4;2021-01-14
PR4574;CBB3-0D7E;3;3;4;2;1;5;3;2;2021-01-14
PR4575;C330-DAF4;4;4;4;3;1;3;3;2;2021-01-14
PR4576;63B8-CCC0;5;3;3;1;2;3;5;5;2021-01-14
PR4577;79D0-C935;5;3;3;3;3;4;5;5;2021-01-14
PR4578;2796-828F;5;2;2;1;0;4;4;3;2021-01-14
PR4579;B48C-47D0;3;5;5;1;0;4;5;4;2021-01-15
PR458;12F7-BCBB;4;5;3;3;0;5;4;4;2015-01-14
PR4580;6DEB-F440;4;5;3;1;0;4;3;2;2021-01-15
PR4581;EDC5-6FB7;4;5;3;2;1;3;4;3;2021-01-15
PR4582;32AE-C02F;4;5;3;3;0;4;5;4;2021-01-16
PR4583;8A6B-AD5C;5;2;3;1;1;2;3;3;2021-01-16
PR4584;8D34-EBDF;3;4;4;3;1;5;4;4;2021-01-16
PR4585;6BAB-8D77;3;5;5;3;1;3;5;5;2021-01-16
PR4586;6FE1-C8A8;2;4;3;2;0;1;5;5;2021-01-17
PR4587;EB8F-204D;1;2;2;3;1;4;3;2;2021-01-17
PR4588;D921-AC35;2;1;4;1;1;1;5;4;2021-01-17
PR4589;6A8B-EC82;4;1;4;1;1;2;3;2;2021-01-17
PR459;D045-B6CA;3;5;5;3;0;2;3;2;2015-01-14
PR4590;606E-A262;4;2;1;1;2;1;4;3;2021-01-18
PR4591;2374-7581;3;4;2;2;2;3;3;2;2021-01-18
PR4592;D3EB-610D;4;4;2;3;0;5;3;3;2021-01-18
PR4593;74B4-CB7A;4;3;5;2;2;3;3;2;2021-01-18
PR4594;43DD-6998;3;3;4;1;0;5;3;3;2021-01-18
PR4595;05B0-755F;3;2;4;2;0;3;5;5;2021-01-19
PR4596;C1E8-5AAB;3;2;3;3;2;5;4;3;2021-01-19
PR4597;FB4B-067E;5;3;2;1;1;4;4;3;2021-01-19
PR4598;45D2-369E;3;4;4;2;0;5;4;3;2021-01-20
PR4599;7F1C-20B8;3;5;2;3;0;2;3;2;2021-01-20
PR46;B407-ABCA;5;4;5;2;1;4;3;2;2013-02-11
PR460;FF14-A43E;5;4;4;1;3;3;3;3;2015-01-15
PR4600;F98B-61B3;5;4;4;3;1;5;5;5;2021-01-20
PR4601;D4D5-27FB;3;3;3;1;0;4;5;4;2021-01-21
PR4602;9C71-61AE;3;2;4;1;1;5;3;2;2021-01-21
PR4603;8AAD-FAFB;5;3;5;1;0;4;3;2;2021-01-22
PR4604;20BA-5868;1;3;2;2;0;4;3;3;2021-01-22
PR4605;45D7-5C8A;3;1;4;1;1;4;3;2;2021-01-23
PR4606;AB03-8820;3;1;4;1;0;3;3;3;2021-01-23
PR4607;E1FE-67B5;3;3;3;2;0;2;4;3;2021-01-23
PR4608;B4E1-4A3E;4;1;4;1;2;2;3;3;2021-01-24
PR4609;618D-7685;4;1;2;2;0;4;5;4;2021-01-25
PR461;02DA-7A72;5;3;5;2;0;2;3;3;2015-01-16
PR4610;FBED-F86B;4;2;2;3;0;2;4;3;2021-01-25
PR4611;6227-9D9E;4;3;3;3;1;2;5;4;2021-01-25
PR4612;5A0B-7F31;4;5;3;1;1;4;3;3;2021-01-27
PR4613;E4F4-11B9;5;4;3;1;0;3;4;3;2021-01-27
PR4614;B303-8962;5;5;2;3;0;4;5;5;2021-01-27
PR4615;B56D-46CE;4;5;3;3;0;2;3;3;2021-01-27
PR4616;98EE-8547;5;2;4;3;2;5;5;4;2021-01-28
PR4617;041A-31B0;3;2;5;3;3;4;5;4;2021-01-28
PR4618;257B-8130;4;5;5;3;1;5;4;3;2021-01-28
PR4619;449E-0EB7;4;2;2;3;0;2;4;3;2021-01-28
PR462;28EA-A010;4;3;2;3;0;5;5;4;2015-01-16
PR4620;7279-6591;5;2;2;3;1;5;5;5;2021-01-29
PR4621;EEFC-DEC7;4;4;4;3;2;4;3;3;2021-01-29
PR4622;2E7B-43F0;5;3;2;3;1;5;4;4;2021-01-29
PR4623;4F22-FF67;4;3;3;1;0;3;4;4;2021-01-29
PR4624;1180-BEC9;3;3;2;2;1;2;3;3;2021-01-30
PR4625;B50B-5A18;3;3;5;1;1;2;3;2;2021-01-31
PR4626;E099-3FCC;4;2;4;3;1;5;3;3;2021-01-31
PR4627;0B19-EFB2;5;4;5;2;3;4;3;2;2021-01-31
PR4628;8CF6-3079;4;3;2;1;0;3;4;3;2021-02-01
PR4629;D7EE-56FC;5;3;3;2;1;4;3;2;2021-02-01
PR463;CBB3-0D7E;3;5;4;1;1;4;4;3;2015-01-16
PR4630;1F12-DDDA;3;4;4;1;0;4;3;3;2021-02-01
PR4631;9658-7750;4;5;5;3;2;3;5;4;2021-02-01
PR4632;B0C3-E578;4;2;5;1;0;2;4;3;2021-02-01
PR4633;5F06-D3F6;4;4;3;2;2;4;3;3;2021-02-01
PR4634;62A3-DEA7;3;4;1;1;2;1;3;2;2021-02-02
PR4635;586E-5C14;1;3;2;1;2;3;4;4;2021-02-02
PR4636;A885-BF42;3;2;2;1;1;4;5;4;2021-02-02
PR4637;EF95-30A5;3;3;4;3;1;1;4;4;2021-02-02
PR4638;8EE9-E86D;3;2;1;1;2;3;4;3;2021-02-03
PR4639;F3CD-9B5B;2;4;4;1;1;3;3;2;2021-02-03
PR464;C330-DAF4;4;5;3;2;0;2;4;4;2015-01-16
PR4640;AD0D-E79F;4;5;5;3;1;3;3;2;2021-02-03
PR4641;D8B3-30D2;5;5;4;1;0;2;5;5;2021-02-03
PR4642;B975-943A;3;4;2;2;2;5;3;3;2021-02-03
PR4643;C250-AF15;5;4;3;1;1;3;4;3;2021-02-03
PR4644;B122-D3D2;5;4;3;1;2;2;4;4;2021-02-03
PR4645;45A4-C1D0;3;2;2;3;1;4;3;2;2021-02-03
PR4646;DB6B-88DA;5;3;2;3;0;5;5;4;2021-02-03
PR4647;151D-1FF2;5;3;4;1;0;2;4;4;2021-02-04
PR4648;5476-CA0D;5;2;2;1;3;2;3;2;2021-02-04
PR4649;D696-9D82;5;2;5;2;0;5;4;3;2021-02-04
PR465;B48C-47D0;4;2;2;3;3;4;3;2;2015-01-17
PR4650;1453-D3D8;5;3;4;2;3;4;3;3;2021-02-05
PR4651;F80F-29CB;3;4;4;1;1;5;4;4;2021-02-05
PR4652;3DCC-7FA4;5;5;2;1;1;2;3;2;2021-02-06
PR4653;C96F-0F3B;4;2;5;3;1;2;5;5;2021-02-07
PR4654;EE39-C8F2;5;2;3;3;0;5;3;3;2021-02-07
PR4655;DF63-0D3C;5;4;3;1;2;2;4;4;2021-02-07
PR4656;B995-E5CE;4;3;4;3;0;4;3;3;2021-02-07
PR4657;9DFE-1FD5;5;3;4;2;1;2;5;4;2021-02-08
PR4658;0D1B-DEC2;4;5;4;1;1;4;5;5;2021-02-09
PR4659;B407-ABCA;5;5;4;3;3;5;5;4;2021-02-09
